1315,Nigella,Lawson
1317,Nikki,Giovanni
1318,Nikolai,Gogol
1319,Nikos,Kazantzakis
1320,Noah,Gordon
1321,Noam,Chomsky
1323,Noel,Streatfeild
1325,Nora,Ephron
1326,Nora,Roberts
1327,Norma,Goldman
1328,Norman,Maclean
1329,Norman,Mailer
1330,Norman,Rush
1331,Norton,Juster
1334,Octavio,Paz
1335,Orhan,Pamuk
1338,Oscar,Hijuelos
1339,Oscar,Wilde
1341,Ovid,
1342,P.C.,Cast
1343,P.D.,Eastman
1344,P.D.,James
1345,P.G.,Wodehouse
1347,P.J.,Parrish
1348,P.T.,Deutermann
1349,Pablo,Neruda
1351,Paramahansa,Yogananda
1352,Pat,Conroy
1354,Patricia,Cornwell
1356,Patrick,Lencioni
1357,Patrick,McGrath
1358,Patrick,O'Brian
1360,Patrick,Robinson
1361,Patrick,SÃ¼skind
1362,Paul,Auster
1363,Paul,Bowles
1365,Paul,Hendrickson
1366,Paul,Krugman
1367,Paul,Theroux
1368,Paula,Danziger
1369,Pauline,Kael
1370,Pauline,RÃ©age
1371,Paulo,Coelho
1374,Peggy,Parish
1375,Penny,Jordan
1376,Pete,Hautman
1377,Peter,Abrahams
1378,Peter,Biskind
1380,Peter,Mayle
1382,Peter,Singer
1388,Philip,Roth
1391,Phillip,Lopate
1393,Piers,Anthony
1394,Pindar,
1395,Plato,
1396,Preston,Peet
1397,Primo,Levi
1399,Quentin,Carter
1400,Quentin,Skinner
1402,R.A.,Salvatore
1403,Rachel,Caine
1404,Rachel,Ryan
1405,Ram,Dass
1406,Randy,Alcorn
1407,Ray,Bradbury
1409,Raymond,Carver
1410,Raymond,Chandler
1413,Raymond,Queneau
1415,Rebecca,Solnit
1416,Rebecca,York
1417,Reinaldo,Arenas
1418,RenÃ©,Descartes
1420,Ricardo,Piglia
1423,Richard,Adams
1424,Richard,Bach
1426,Richard,Brautigan
1427,Richard,Curtis
1428,Richard,Dawkins
1429,Richard,Ford
1431,Richard,Matheson
1436,Richard,Peck
1437,Richard,Powers
1438,Richard,Preston
1440,Richard,Rhodes
1442,Richard,Wright
1445,Rick,Bass
1447,Rick,Riordan
1448,Rick,Warren
1451,Rob,Kidd
1456,Robert,Benedetti
1459,Robert,Frost
1460,Robert,Graves
1461,Robert,Greene
1462,Robert,Hellenga
1463,Robert,Irwin
1464,Robert,Jordan
1470,Robert,McCloskey
1471,Robert,Nye
1473,Robert,Shapard
1474,Roberta,Gellis
1475,Robin,Hobb
1476,Robin,McKinley
1478,Robin,Wasserman
1479,Roddy,Doyle
1481,Rodney,Stark
1482,Roger,Ebert
1483,Roger,Hargreaves
1485,Roger,Lowenstein
1486,Roger,Zelazny
1487,Rohinton,Mistry
1488,Roland,Barthes
1489,Ron,Chernow
1490,Ron,Rash
1491,Ron,Roy
1492,Ronald,Takaki
1493,Ronda,Thompson
1494,Rosa,Montero
1496,Rudyard,Kipling
1498,Rumer,Godden
1500,Rumiko,Takahashi
1501,Russell,Banks
1502,Russell,Hoban
1504,Russell,Roberts
1505,Ruth,Heller
1506,Ruth,Ozeki
1507,Ruth,Reichl
1508,S.E.,Hinton
1509,SÃ¸ren,Kierkegaard
1510,Salman,Rushdie
1512,Sandra,Boynton
1514,Sandra,Cisneros
1515,Sandy,Petersen
1516,Sarah,Dessen
1517,Sarah,Mayberry
1518,Sarah,Mlynowski
1519,Satoru,Kannagi
1520,Satosumi,Takaguchi
1521,Saul,Bellow
1523,Scott,Turow
1524,Scott,Westerfeld
1525,Seamus,Heaney
1526,Sean,Stewart
1527,Sebastian,Faulks
1528,ShÅ«saku,EndÅ
1529,Shana,Abe
1530,Shel,Silverstein
1532,Shelby,Foote
1534,Sidney,Sheldon
1535,Sigmund,Freud
1536,Sigrid,Nunez
1537,Sigrid,Undset
1539,Silas,House
1540,Simon,Goldhill
1541,Simon,Schama
1542,Simon,Singh
1543,Simon,Winchester
1546,Sinclair,Lewis
1548,Slavoj,Å½iÅ¾ek
1550,Sophie,Kinsella
1551,Sophocles,
1552,SparkNotes,
1554,Stacy,Horn
1555,StanisÅ‚aw,Lem
1556,Stanley,Bing
1557,Stephanie,Laurens
1558,Stephen,Crane
1560,Stephen,Greenblatt
1563,Stephen,Hunter
1567,Stephen,Leeb
1569,Stephen,Manes
1574,Steve,Martin
1575,Steve,Martini
1576,Steve,Perry
1577,Steve,Turner
1579,Steven,Johnson
1580,Steven,Pinker
1582,Stewart,Brand
1583,Stuart,McLean
1584,Stuart,Woods
1585,Sue,Miller
1587,Sun,Tzu
1588,Susan,Carroll
1589,Susan,Conant
1590,Susan,Cooper
1591,Susan,Hill
1592,Susan,Howatch
1593,Susan,Mallery
1594,Susan,Minot
1595,Susan,Ring
1596,Syd,Hoff
1597,Sydney,Taylor
1598,Sylvia,Engdahl
1599,Sylvia,Plath
1602,T.A.,Barron
1603,T.H.,White
1604,T.S.,Eliot
1605,Tad,Williams
1606,Takashi,Hashiguchi
1607,Tamora,Pierce
1608,Tananarive,Due
1609,Tara,MacCarthy
1610,Teddy,Slater
1611,Temple,Grandin
1612,Tennessee,Williams
1613,Teresa,Edgerton
1614,Terry,Brooks
1617,Terry,Deary
1618,Terry,Eagleton
1619,Terry,Gilliam
1620,Terry,Goodkind
1621,Terry,Jones
1622,Terry,Pratchett
1624,Tess,Gerritsen
1625,Thomas,Aquinas
1627,Thomas,Cahill
1628,Thomas,Hardy
1629,Thomas,Harlan
1630,Thomas,Harris
1631,Thomas,Jefferson
1632,Thomas,Kinkade
1634,Thomas,More
1636,Thomas,Sowell
1637,Thomas,Wolfe
1638,Thucydides,
1639,Tim,Bogenn
1640,Tim,Downs
1641,Tim,LaHaye
1642,Tim,O'Brien
1643,Time-Life,Books
1644,Timothy,Findley
1645,Tish,Boyle
1646,Tite,Kubo
1647,Tobias,Wolff
1648,Todd,Gitlin
1649,Tom,Clancy
1651,Tom,Perrotta
1652,Tom,Robbins
1653,Tom,Stoppard
1654,Tom,Wolfe
1655,Tomie,dePaola
1656,Toni,Morrison
1658,Tony,Horwitz
1659,Tracy,Chevalier
1660,Tracy,Kidder
1661,Trevanian,
1662,Tristan,Taormino
1663,Troy,Denning
1664,Trudi,Canavan
1665,Truman,Capote
1667,Tsugumi,Ohba
1668,Tsutomu,Nihei
1669,Tyler,Florence
1670,Umberto,Eco
1672,Unknown,
1675,V.C.,Andrews
1677,V.S.,Naipaul
1678,Valerie,Parv
1679,Victor,Hugo
1680,Victoria,Alexander
1681,Victoria,Holt
1682,Vijay,Prashad
1683,Vince,Flynn
1684,Virgil,
1690,Voltaire,
1692,Wallace,Stegner
1695,Walter,Isaacson
1697,Walter,Kirn
1698,Walter,Scott
1699,Waris,Dirie
1700,Warren,Ellis
1703,Wendy,Wasserstein
1704,Wilbur,Smith
1705,Wilkie,Collins
1707,Will,Eisner
1709,Will,Ferguson
1711,William,Arrow
1712,William,Faulkner
1714,William,Gaddis
1715,William,Gibson
1716,William,Golding
1717,William,Goldman
1719,William,James
1720,William,Jefferies
1722,William,Manchester
1723,William,Morris
1725,William,Shakespeare
1727,William,Sleator
1730,William,Styron
1734,Witold,Gombrowicz
1735,Wole,Soyinka
1736,YÅko,Kamio
1737,Yann,Martel
1738,Yasunari,Kawabata
1739,Yayoi,Ogawa
1741,Youka,Nitta
1742,Yuki,Shimizu
1743,Yukito,Kishiro
1744,Yumi,Hotta
1745,Zadie,Smith
