1175,Pfeiffer & Company
1176,Copernicus Books
1177,Rebel Press
1178,Hyperion Books for Children
1179,Black Dog & Leventhal
1180,Bragelonne
1181,Arl̩a
1182,Gallimard Education
1183,Redleaf Press
1184,Regal Books
1185,Let's Go Publications
1186,Dalkey Archive Press
1187,Fleming H. Revell Company
1188,University of Wisconsin Press
1189,Walker & Company
1190,Schirmer/Mosel
1191,Mariner Books / Harvest Books
1192,Three Rivers Press
1193,Acento Editorial
1194,Abacus Books
1195,Business Plus
1196,Bantam Doubleday Dell Publishing Company Inc.
1197,Teaching Resources
1198,Welcome Books
1199,Price Stern Sloan
1200,Moody Publishers
1201,Collector's Library
1202,Sourcebooks
1203,Nelson Reference & Electronic Publishing
1204,Mark Cahill Ministries
1205,Rockport Publishers
1206,British Film Institute
1207,Silhouette
1208,Pocket Books/Simon & Schuster (NY)
1209,Phaidon Press
1210,SaltRiver
1211,Seal
1212,Perfection Learning
1213,Dover Publications (NYC)
1214,Amistad Press
1215,Souvenir Press
1216,Northeastern University Press
1217,Fantagraphics Books
1218,Nan A. Talese
1219,Harlequin Romance
1220,Blu
1221,HarperAudio
1222,Paulist Press
1223,Harcourt Children's Books
1224,Sleeping Bear Press
1225,Quarry Press
1226,Dabel Brothers Productions
1227,DAW Books Inc
1228,Simple Productions
1229,Viking Press
1230,Presses de La Cite
1231,Viking Books for Young Readers
1232,Grove Weidenfeld
1233,Robson Books  London
1234,Routledge Taylor & Francis Books Ltd imprint
1235,Troll Communications
1236,Walter Foster Publishing
1237,DAW SF
1238,Pimlico
